,Unnamed: 0,name,date,rating,text,sentiment
2803,2803,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-20,5.0,Love Love Love love it. Foams up nicely. the scent is pleasant.,"[['love', 3.2], ['love', 3.2], ['love', 3.2], ['love', 3.2], ['nicely', 1.9], ['pleasant', 2.3]]"
2804,2804,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-18,5.0,"Great for sensitive skins I’m thrilled to have purchased these! Amazing soap sheets. The scents are not overwhelming. I have sensitive skin and, does not irritate my skin. Hands feel soft, clean and smells great. My 6 yr. old son loves these. With pretty much everything still closed down, due to Covid-19, we have been doing a lot more outdoor activities. It’s nice to have soap handy when in middle of hiking or biking and, need to wash hands before eating lunch. I would strongly recommend these soap sheets.","[['great', 3.1], ['thrilled', 1.9], ['amazing', 2.8], ['irritate', -1.8], ['clean', 1.7], ['great', 3.1], ['loves', 2.7], ['pretty', 2.2], ['nice', 1.8], ['strongly', 1.1], ['recommend', 1.5]]"
2805,2805,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-18,5.0,"Cool, unique, and portable Very sleek product. Awesome for on the go hand washing.","[['cool', 1.3], ['awesome', 3.1], ['hand', 2.2]]"
2806,2806,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-17,5.0,"Portable and smell nice. No more touching gross surfaces or not having soap in public rest rooms! These soap thins are an absolute game changer. No more needing to touch gross dispensers or finding empty soap bottles while out in public. As things open back up, people are going to be using public rest rooms again more frequently and I know that I personally feel better having these in my purse to use should the need arise.

They come in a package the size of a pack of gum and the soap lathers nicely and washes away easily although occasionally there is a blob of soap that needs to be flicked off as you rinse your hands. The scent is light and pleasant. I have sensitive skin and have not had a bad reaction to these.

I received these for ""free"" (there's taxes) in exchange for an honest review, and I would buy these with my own money.

5 stars","[['nice', 1.8], ['no', -1.2], ['gross', -2.1], ['no', -1.2], ['gross', -2.1], ['empty', -0.8], ['better', 1.9], ['nicely', 1.9], ['easily', 1.4], ['pleasant', 2.3], ['bad', -2.5], ['free', 2.3], ['honest', 2.3]]"
2807,2807,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-17,5.0,Super convenient Perfect for on the go situations!!! Super convenient,"[['super', 2.9], ['perfect', 2.7], ['super', 2.9]]"
2808,2808,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-17,5.0,Perfect product This is an amazing product. Wonderful scents. Packages are filled to the brim. Suds up extremely well. So convient. Highly recommend!,"[['perfect', 2.7], ['amazing', 2.8], ['wonderful', 2.7], ['well', 1.1], ['recommend', 1.5]]"
2809,2809,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-17,5.0,Travel These little soaps are one of the coolest things I’ve seen. Great for on the go or traveling. My hands are soft afterwards but I can’t smell anything on my hands. It’s like there’s no smell.,"[['great', 3.1], ['like', 1.5], ['no', -1.2]]"
2810,2810,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-16,5.0,"Gorgeous aroma, perfect soap. These little packets of soap sheets are the way to keep hand washing a treat. Perfect for school, travel, the office. Each scent is distinct, clean and mild. Just lovely 😊. Cannot recommend highly enough and I will never be without them. Perfect to tuck into a purse, backpack or pocket. Get em before they are gone. I plan to order more! Bubbles and foam galore!","[['gorgeous', 3.0], ['perfect', 2.7], ['hand', 2.2], ['treat', 1.7], ['perfect', 2.7], ['clean', 1.7], ['lovely', 2.8], ['recommend', 1.5], ['perfect', 2.7]]"
2811,2811,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-15,3.0,"Not for me This soap thins come in nice little packs. The scents are very strong, which might be a good thing for some but not me.

Also, when using these I would end up with a small, sticky clump that wouldn't wash away.","[['nice', 1.8], ['strong', 2.3], ['good', 1.9]]"
2812,2812,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-15,5.0,So easy to use These soap sheets are so cool! They smell great and are simple to use. It melts quickly but the sheet sticks to your palm and becomes a layer of soap. It kind of makes you have to wash your hands well to get the soap layer off.,"[['easy', 1.9], ['cool', 1.3], ['great', 3.1], ['kind', 2.4], ['well', 1.1]]"
2813,2813,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-15,5.0,"Really nifty idea | great scent | made in China Does anyone remember those mouthwash tabs that dissolved on your tongue, and basically gave you aggressively fresh breath? They were cool because they were teeny-tiny, came in a dispenser you could throw just about anywhere (even non-existent pockets in lady jeans), and were so portable and efficient that you could take them everywhere, secure in the knowledge of your superior hygiene. Well, these are basically the soap equivalent of that. Superior hygiene included.

These Fomin (ha, Fomin-- foaming??? is that a pun? I love it) soaps comes in sheets the size of a business card. I believe you get 100 per pack, so 300 total. I just love the idea of these because how many times have you gone into a restroom, found it was super gross... AND THERE WAS NO SOAP? I have, because San Francisco public restrooms are THE LITERAL WORST. I still have nightmares about some of them. With these soaps, you can just peel one off, wash your hands, and go on with your day feeling that much more clean in the middle of your soapmergency-induced panic.

Also, they smell really nice. The lavender one definitely overpowers the other two, but citrus and green tea are classic scents that are sometimes still somehow screwed up, and these both smelled really really nice. You could easily keep a pack of these in a purse or clutch, and they'd be a must if you're traveling, regularly rely on public restrooms, or to give away to someone as a cute and incredibly useful present (the packaging is lovely). I feel a little weird gushing about soap like this, but I love soap, and this is soap somehow made even more useful and amazing than it was already (imagine that???) so I am, of course, well chuffed.","[['nifty', 1.7], ['great', 3.1], ['aggressively', -1.3], ['fresh', 1.3], ['cool', 1.3], ['efficient', 1.8], ['secure', 1.4], ['superior', 2.5], ['well', 1.1], ['superior', 2.5], ['ha', 1.4], ['love', 3.2], ['love', 3.2], ['super', 2.9], ['gross', -2.1], ['no', -1.2], ['worst', -3.1], ['feeling', 0.5], ['clean', 1.7], ['panic', -2.3], ['nice', 1.8], ['definitely', 1.7], ['screwed', -2.2], ['nice', 1.8], ['easily', 1.4], ['cute', 2.0], ['useful', 1.9], ['lovely', 2.8], ['weird', -0.7], ['like', 1.5], ['love', 3.2], ['useful', 1.9], ['amazing', 2.8], ['well', 1.1]]"
2814,2814,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-14,5.0,"Each sheet is perfect for one adult hand wash, or hand and face. Really convenient. I've used a few sheets from each box...

Lavender - strongest scent, very soapy. Hangs around for over an hour.
Orange - very mild citrus scent.
Tea Tree Oil - mild tea tree scent.

All three lather the same. The Lavender is a heavier foam, the orange the least foamy. All three clean really well. The sheets stick together - you'll need to be careful or you'll wind up using a couple at a time. Keep the sheets flat and don't ball them up - if they're folded or balled up they don't dissolve nearly as well.

A half sheet works well for clean hands if you just want to wash up before or after a meal. These are ideal for camping, etc. Pack a few sheets in a snack-sized baggie and you're good to go. They DO have a strong scent in the package. Not as strong as a new bar of soap, but still pretty pervasive.","[['perfect', 2.7], ['hand', 2.2], ['hand', 2.2], ['strongest', 1.9], ['clean', 1.7], ['well', 1.1], ['careful', 0.6], ['well', 1.1], ['well', 1.1], ['clean', 1.7], ['want', 0.3], ['ideal', 2.4], ['good', 1.9], ['strong', 2.3], ['strong', 2.3], ['pretty', 2.2]]"
2815,2815,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-14,5.0,"Easy, fast, and portable So many soaps and sanitizers are packaged as liquids or bars -- inefficient, heavy, and messy. Using dry soaps seems like a no-brainer, and I am surprised that they are so hard to find. When I saw these soap papers on Amazon I ordered them right away, and they arrived just before I had to leave town. I had already been worrying about staying (relatively) clean, a major concern during a pandemic, since I would have limited access to running water. These sheets came in super handy during the trip.

A three-pack: one for my travel bag, one for the car, and the third for one of my kids. I didn't realize how much I needed these until I used them.","[['easy', 1.9], ['messy', -1.5], ['like', 1.5], ['surprised', 0.9], ['hard', -0.4], ['amazon', 0.7], ['leave', -0.2], ['worrying', -1.4], ['clean', 1.7], ['limited', -0.9], ['super', 2.9]]"
2816,2816,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-14,4.0,Nice soap sheets Nice portable soap sheets. I only like the orange scent. I find the tea tree and the lavender to be off-putting. These travel well and are good to have on hand for when you are somewhere and there isn't any soap. They dissolve easily and lather well. Leave hands feeling soft and not dry.,"[['nice', 1.8], ['nice', 1.8], ['like', 1.5], ['well', 1.1], ['good', 1.9], ['hand', 2.2], ['easily', 1.4], ['well', 1.1], ['leave', -0.2], ['feeling', 0.5]]"
2817,2817,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-14,5.0,"Great for travel. One sheet is enough for washing your hands. I love this product. This is not the first time I have seen soap in this form; it has been around. The only negative thing is it is hard to pick only one sheet because they are very thin, but you need only one sheet. It gives enough suds to clean your hands. The scent (there are 3) are also subtle but nice.

It is great for traveling, and that is an understatement.

Made in China","[['great', 3.1], ['love', 3.2], ['negative', -2.7], ['hard', -0.4], ['clean', 1.7], ['nice', 1.8], ['great', 3.1]]"
2818,2818,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,4.0,"Very cool invention  I had seen these a few months ago while on my ever long quest to lessen my use of plastic and thought it was a really cool idea. These little sheets work really well! There’s three scents: lavender, tea tree, and orange. The scents are very strong and I only really like the orange, but I don’t mind the other scents enough to hate them. All you have to do is pull a sheet with dry hands, wet your hands, rub, and it dissolves into suds. Be careful of letting the sheet bunch because it will cause a clump that will take longer to dissolves. It’s very important that your hands are dry also, so there’s even a warning on the inside. These are perfect for beach trips that have bathrooms and camping!","[['cool', 1.3], ['cool', 1.3], ['well', 1.1], ['strong', 2.3], ['like', 1.5], ['hate', -2.7], ['careful', 0.6], ['important', 0.8], ['warning', -1.4], ['perfect', 2.7]]"
2819,2819,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,5.0,"So convenient, great scent and lather! These little boxes of soap sheets are so easy to carry and use when out and about. It is so important right now with covid to wash your hands thoroughly with good lather. These convenient soap sheets allow you to do that, no matter where you are. Just one sheet gives you enough lather to throughly clean both hands. And the scents are amazing! The orange is my favorite, but the lavender and tea tree are excellent too.
We used soap sheets as a kid when we were camping and these remind me of those fun times. It shows just how practical these can be, you just need a little water and you can get cleaned up!
These are a great buy and very useful!","[['great', 3.1], ['easy', 1.9], ['important', 0.8], ['good', 1.9], ['allow', 0.9], ['no', -1.2], ['matter', 0.1], ['clean', 1.7], ['amazing', 2.8], ['favorite', 2.0], ['excellent', 2.7], ['fun', 2.3], ['great', 3.1], ['useful', 1.9]]"
2820,2820,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,4.0,"Useful when traveling. I debate for a long time between 3 and 4 stars. I settled on 4 because I love the idea and they do work. These tissue sheets do lather very well and leave your hands smelling fresh. Best part for me, the scent does not linger more than a few minutes

Now, I wanted to give 3 stars because it is very difficult to remove only 1 from the package. You must touch these tissue sheets with absolutely dry hands or the moisture will cause several to stick together. Did I mention to remove one, your hands MUST be dry After you remove 1, put it in one hand, wet the other hand, and then rub your hands together. Like magic, you have a nicely lathering soap. I also don't love the cardboard packaging. For those who hike and travel, we know that somehow, no matter how hard we try something wet always gets in our bag. We figure this out when we take something out and it soaking wet. These tissue sheets are enclosed in a cardboard container and it is going to very difficult to use the entire package before one day you discover the entire box is a hard, wet mess.

I decided to try these in the shower. I tried one and it lightly lathered my entire arm. Then, it was gone. So, I called the kid and said, give me 10 of those things. She put them in my wet hand and like magic, it turned into a ""bar of soap"". I was able to wash my entire body with this ""bar of soap"" stuck to my hand. So, if you are hiking and really need soap, these tissue sheets will work for a while.","[['useful', 1.9], ['love', 3.2], ['well', 1.1], ['leave', -0.2], ['fresh', 1.3], ['best', 3.2], ['difficult', -1.5], ['hand', 2.2], ['hand', 2.2], ['like', 1.5], ['nicely', 1.9], ['love', 3.2], ['no', -1.2], ['matter', 0.1], ['hard', -0.4], ['difficult', -1.5], ['hard', -0.4], ['mess', -1.5], ['hand', 2.2], ['like', 1.5], ['stuck', -1.0], ['hand', 2.2]]"
2821,2821,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,5.0,"Good to tryout. When I decided to buy this product, it was just out of curiosity. I found it interesting that they can make paper thin soap. When it arrived to my house, it came with 3 bags of soap and with different smell. I tried to use one slide of soap and it was a fun experience. One thing that I like about this product is that it was designed to make wash your hand for more 20 seconds. I would recommend this product to everyone.","[['good', 1.9], ['interesting', 1.7], ['fun', 2.3], ['like', 1.5], ['hand', 2.2], ['recommend', 1.5]]"
2822,2822,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,5.0,"So Convenient I'm so glad I got these. They are incredibly convenient. I keep one pack in my purse for those public bathroom trips & surprise! there's no soap. I also keep a package in my truck. The other is for use on my farm. All you need is water & you are good to go. I'm not crazy about fragrance being added to any product unless it's naturally sourced (herbs, essential oils, etc.). It was a concern when I ordered these. Thankfully, although scented, it's not strong. Also the scent doesn't linger which is great. I cannot stand overly toxic scented products that seem to seep into the skin & don't come out no matter how many times you wash.
Overall, a great product.","[['glad', 2.0], ['surprise', 1.1], ['no', -1.2], ['good', 1.9], ['crazy', -1.4], ['thankfully', 1.8], ['strong', 2.3], ['great', 3.1], ['no', -1.2], ['matter', 0.1], ['great', 3.1]]"
2823,2823,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,5.0,"Convenient, leak proof way to travel with soap! These are perfect for travel! We are taking them on our tent camping trips for convenient, compact hand soap, without the risk of leaking while in transit. They would also be great for plane travel, since there's no need to worry about liquid restrictions.","[['leak', -1.4], ['perfect', 2.7], ['hand', 2.2], ['risk', -1.1], ['great', 3.1], ['no', -1.2], ['worry', -1.9]]"
2824,2824,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-13,5.0,"Fun fun fun! I remember these back in the early 90s. It’s really working soap if anyone is wondering. Perfect for outing with family where soap might not be their priority. Fits well in small pockets and with what’s going around, this is a good one to have just to avoid touching soap dispenser in public.","[['fun', 2.3], ['fun', 2.3], ['fun', 2.3], ['perfect', 2.7], ['well', 1.1], ['good', 1.9], ['avoid', -1.2]]"
2825,2825,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-12,5.0,"These little soap thins are fantastic and work great! OK - where has this stuff been all my life? When we started trying this Fomin Soap Paper Premium 3-Pack and seeing how well this works, we were sold. We travel a lot, love to hike, and generally love all outdoor activities - and often those things land us in situations where we need to wash our hands, but don't have access to soap to fully clean them. Obviously, hauling a regular soap bar around to use gets too messy to be practical, so these little soap thins are just perfect for what we need.

The soap thins arrive in little packets of 100, and they are shaped and sized like a pack of gum. You simply pull one out (they are so super thin - exactly the thickness of thin paper!), add water, and it's perfectly portioned for a great lather and one time use each. My hands feel fresh and thoroughly clean after using them.

There are different scents in each pack of 100, and each smell wonderful and fragrant while still in the box. That said, once you pull out a soap thin and use it, our experience is that they really don't have much of a scent at all by themselves once the second they leave the box - and no scent lingers around after you use them. I'm assuming it's primarily the box that's scented and not the actual soaps?

Either way, I more or less consider these closer to fragrance-free than anything else - and for my purposes, that's just fine. They work so great and are so convenient to have that I'm super happy with them. I have sensitive skin, and using these from time to time don't make me break out. They get two thumbs up from this household!","[['fantastic', 2.6], ['great', 3.1], ['ok', 1.2], ['well', 1.1], ['love', 3.2], ['love', 3.2], ['clean', 1.7], ['messy', -1.5], ['perfect', 2.7], ['like', 1.5], ['super', 2.9], ['perfectly', 3.2], ['great', 3.1], ['fresh', 1.3], ['clean', 1.7], ['wonderful', 2.7], ['leave', -0.2], ['no', -1.2], ['fine', 0.8], ['great', 3.1], ['super', 2.9], ['happy', 2.7]]"
2826,2826,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-12,4.0,"Almost perfect Lathers up really well and leaves my hands soft. But parts of it have stuck to my hands and been REALLY hard to wash off, like having a clump of soap glued to your palm. Took a lot of effort to keep scrubbing off. Other than that, a useful product.","[['perfect', 2.7], ['well', 1.1], ['stuck', -1.0], ['hard', -0.4], ['like', 1.5], ['useful', 1.9]]"
2827,2827,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-12,4.0,"Great for Camping, Hiking and Place with No Soap Whenever I go camping or hiking, I'm always annoyed when I go into a rest area and the bathrooms have no soap whatsoever. These little soap bars (thinly cut) are perfect and handy for those occasions when you have access to water but no soap. They dissolve easily because they're so thin and your hands feel so much better for it. In those pandemic times where there is a constant injunction to hand wash, having access to soap and water is essential.

The best part is the soaps themselves are so small they can easily be slipped into a jeans pocket. The only thing I didn't like was the excess wrapping - there was an outer wrap for each bar, PLUS a larger wrap for the whole set. I thought that was a bit much, environmentally wise. Otherwise, I highly recommend these.","[['great', 3.1], ['no', -1.2], ['annoyed', -1.6], ['no', -1.2], ['cut', -1.1], ['perfect', 2.7], ['no', -1.2], ['easily', 1.4], ['better', 1.9], ['hand', 2.2], ['best', 3.2], ['easily', 1.4], ['like', 1.5], ['wise', 2.1], ['recommend', 1.5]]"
2828,2828,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-12,5.0,"Loads of Lather Wow, so much lather, it magically appears when you unfold it and wet it.
Perfect for travel.You can use it and then put in a Ziploc bag and use again.
We used it 3 times!
I could see using this in hotels and a trip to the amusement park.","[['wow', 2.8], ['perfect', 2.7], ['amusement', 1.5]]"
2829,2829,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-12,4.0,"Very nice scent and great for travel! These are great! Compact and thin, but they produce A LOT of sud! Scents are delightful. A must for travel. The only downside is they require a good amount of water, if not they can gunk up on you (but are easily washed off with more water).","[['nice', 1.8], ['great', 3.1], ['great', 3.1], ['delightful', 2.8], ['downside', -1.0], ['good', 1.9], ['easily', 1.4]]"
2830,2830,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-11,4.0,"Very handy, helps to avoid communal soap, needs lots of water. These are great little leafs of soap in very nice scents. I prefer the orange and lavender to the tea tree. They are great when only communal pump soaps are available.. they require quite a bit of water to go from film to suds but that’s pretty good as it forces you to wash longer. If you are in a low water area, these may end up gooey without enough volume.

Perfect for my purse or gym bag.","[['helps', 1.6], ['avoid', -1.2], ['great', 3.1], ['nice', 1.8], ['great', 3.1], ['pretty', 2.2], ['good', 1.9], ['low', -1.1], ['perfect', 2.7]]"
2831,2831,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-11,5.0,"Fomin Soap Sheets 100 per Box - 3 Pack These excellent soap sheets are paper thin and have a dry finish so they do not stick together. The size of a credit card, each carton is 3/8 inches thick and remarkably holds 100 soap sheets. Add a small amount of water and they immediately melt into soapy suds that clean well, rinse thoroughly and do not leave skin feeling dry or tight.

The fragrance is pleasant and not at all over-powering and suitable for all ages. Obviously they need to be kept dry but other than that consideration these soap sheets are convenient and transportable--a good choice to carry in bag or car--or take on a hike, camping, biking, picnic, etc. Outstanding.","[['excellent', 2.7], ['credit', 1.6], ['clean', 1.7], ['well', 1.1], ['leave', -0.2], ['feeling', 0.5], ['pleasant', 2.3], ['good', 1.9], ['outstanding', 3.0]]"
2832,2832,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-11,5.0,Convenient On-The-Go Soap This is good soap. It lathers really well & makes your hands feel clean. It is not perfumed but has a scent that comes from natural oils. This is a very convenient way to have soap when you are out & about. It’s a small cardboard box that slips in a pocket or purse so you can always have soap. There are 100 sheets in each box & it only takes 1 sheet to clean your hands well.,"[['good', 1.9], ['well', 1.1], ['clean', 1.7], ['natural', 1.5], ['clean', 1.7], ['well', 1.1]]"
2833,2833,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-10,5.0,Perfect for camping These are perfect for camping. You take what you need and there is no dealing with a soggy bar of soap.,"[['perfect', 2.7], ['perfect', 2.7], ['no', -1.2]]"
2834,2834,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-09,5.0,Perfect for travel/on the go Perfect for carrying in your purse. Really enjoyed the scents. Would purchase again.,"[['perfect', 2.7], ['perfect', 2.7], ['enjoyed', 2.3]]"
2835,2835,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-07,5.0,"Great! Works great, convenient to have for traveling!","[['great', 3.1], ['great', 3.1]]"
2836,2836,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-05,5.0,"Nice lather. Shipped quickly. Lathers nicely. Nice packaging. Very mild scent. Does contain Sodium Laurel Sulfate, just a note for those avoiding it. Packaging shows good for 6 months once opened.","[['nice', 1.8], ['nicely', 1.9], ['nice', 1.8], ['avoiding', -1.4], ['good', 1.9]]"
2837,2837,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-05,5.0,"Best I've Tried So Far I was traveling with a friend who introduced me to the concept of soap paper. I do a lot of hiking and often times there's no soap in the bathrooms (when there are bathrooms). I actually like this one even better than the one my friend had. These dissolve better and lather up really good. All in all, must have, especially during COVID times. The packaging fits easily in a purse of backpack. Definitely a life saver!","[['best', 3.2], ['friend', 2.2], ['no', -1.2], ['like', 1.5], ['better', 1.9], ['friend', 2.2], ['better', 1.9], ['good', 1.9], ['easily', 1.4], ['definitely', 1.7]]"
2838,2838,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-06-05,5.0,"So convenient!!! I bought this because my daughter she is allergic to most soaps in public bathrooms. I love that it smells great when you take it out of the package, but the smell doesn’t linger on your skin after you’ve finished washing. Definitely keeping a pack of these in my purse at all times.","[['allergic', -1.2], ['love', 3.2], ['great', 3.1], ['definitely', 1.7]]"
2839,2839,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-05-30,5.0,"Easy. Portable. Makes washing hands easy! Anywhere! It got sooo soapy! Awesome to have these! Super easy to have in your pocket and use when you feel like you need to wash your hands, you never know how clean the bathroom will be wherever you are! Having these gives a easy peace of mind. Plus they smell nice!","[['easy', 1.9], ['easy', 1.9], ['awesome', 3.1], ['super', 2.9], ['easy', 1.9], ['like', 1.5], ['clean', 1.7], ['easy', 1.9], ['peace', 2.5], ['nice', 1.8]]"
2840,2840,Fomin 3-Pack (300 Sheets) Foaming Hand Soap Sheets - Antibacterial Paper Soap Sheets for Traveling And Camping Soap Paper Sheets (Lemon),2020-05-30,5.0,"Exactly what I wanted, and cute packaging! I love these! Came in such cute packaging - I loved the orange one! There are also a LOT of soap thins in each one, so full. I found the best way to use them was to keep the soap thins on your fingers and let it dissolve under the water. It has a lot of lather too! Actually makes you wash thoroughly because of how much it lathers.

The package is about the size of a pack of gum so you can easily bring it anywhere. I’ll definitely be keeping these in my purse.","[['cute', 2.0], ['love', 3.2], ['cute', 2.0], ['loved', 2.9], ['best', 3.2], ['easily', 1.4], ['definitely', 1.7]]"
2841,2841,"GREENSLEEVES Paper Soap, 8 Boxes Total 200 Sheets Portable Hand Washing Soap Sheets Lemongrass Lavender Ocean Rose Paper Soap Flakes for Outdoor Travel",2020-08-28,5.0,"VERY NICE! These are amazing! I carry a packet in my purse. Very convenient for eating out or whenever you need to wash your hands. In this time of COVID-19, it's necessary to wash our hands frequently. They are scented too. My favorite scent is rose.","[['nice', 1.8], ['amazing', 2.8], ['favorite', 2.0]]"
2842,2842,"GREENSLEEVES Paper Soap, 8 Boxes Total 200 Sheets Portable Hand Washing Soap Sheets Lemongrass Lavender Ocean Rose Paper Soap Flakes for Outdoor Travel",2020-08-13,5.0,good buy I used this while shopping in Downtown Los Angeles... This product gets very soapy and your hand feel extremely clean. I highly recommend these when your hands feel grimy,"[['good', 1.9], ['hand', 2.2], ['clean', 1.7], ['recommend', 1.5], ['grimy', -1.8]]"
2843,2843,"GREENSLEEVES Paper Soap, 8 Boxes Total 200 Sheets Portable Hand Washing Soap Sheets Lemongrass Lavender Ocean Rose Paper Soap Flakes for Outdoor Travel",2020-08-08,5.0,"Lots of suds! I liked this product because all scents smelled nice and the soaps created a lot of suds, and left my hands feeling clean and soft. The packaging is cute and there was enough to share.","[['liked', 1.8], ['nice', 1.8], ['created', 1.0], ['feeling', 0.5], ['clean', 1.7], ['cute', 2.0], ['share', 1.2]]"
2844,2844,"GREENSLEEVES Paper Soap, 8 Boxes Total 200 Sheets Portable Hand Washing Soap Sheets Lemongrass Lavender Ocean Rose Paper Soap Flakes for Outdoor Travel",2020-08-03,5.0,"Excellent Size and great SMELL These are the best paper soaps we have ever used. The size is good, the fragrance is outstanding, soaps up well, and rinses easily. SImple to pull out sheets and close little box. Very happy and will reorder for sure.","[['excellent', 2.7], ['great', 3.1], ['best', 3.2], ['good', 1.9], ['outstanding', 3.0], ['well', 1.1], ['easily', 1.4], ['happy', 2.7], ['sure', 1.3]]"
